cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
100.0,645.2228,7.0,0.0,0.0,0.0,100.0,433.41086666666666,1.0,0.0,0.0,0.0,100.0,258.64820000000003,3.0,100.0,268.4352,2.0,100.0,114.6442,2.0,100.0,673.8836666666665,3.0,100.0,427.8186,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,303.3871999999999,4.0,0.0,0.0,0.0,100.0,1040.1865333333335,4.0,100.0,473.9556,1.0
100.0,847.2474666666667,7.0,100.0,268.4352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,328.5534,3.0,100.0,383.0794,2.0,100.0,75.84646666666666,2.0,100.0,473.9558,2.0,100.0,419.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,211.11266666666668,4.0,0.0,0.0,0.0,100.0,923.4446,4.0,100.0,384.4776,1.0
100.0,654.3104000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,298.49406666666664,3.0,100.0,279.62,2.0,100.0,75.84646666666666,2.0,100.0,0.0,2.0,100.0,455.7806,3.0,0.0,0.0,0.0,100.0,349.5247333333333,1.0,0.0,0.0,0.0,100.0,197.8307333333333,4.0,0.0,0.0,0.0,99.97517994539588,1110.0909333333334,5.0,100.0,419.43,1.0
99.97517994539588,1151.3352,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,279.62,2.0,100.0,294.3,3.0,100.0,338.34020000000004,2.0,100.0,168.47066666666663,3.0,100.0,0.0,2.0,100.0,332.7478,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.7202,2.0,100.0,209.71446666666662,4.0,0.0,0.0,0.0,100.0,450.1882666666667,2.0,100.0,442.49846666666673,1.0
100.0,1351.9626666666666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,338.34020000000004,2.0,100.0,234.18133333333338,3.0,100.0,408.2452,2.0,100.0,313.1741333333334,3.0,100.0,0.0,2.0,100.0,377.487,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,192.2384,4.0,0.0,0.0,0.0,100.0,461.373,2.0,100.0,440.4012,1.0
100.0,898.9774666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,408.2452,2.0,100.0,242.57,3.0,100.0,645.9222,2.0,100.0,205.5204,3.0,100.0,47.5354,4.0,100.0,321.563,3.0,0.0,0.0,0.0,100.0,503.316,1.0,0.0,0.0,0.0,100.0,223.696,2.0,0.0,0.0,0.0,100.0,450.1881333333334,2.0,100.0,478.84913333333344,1.0
100.0,1467.3049999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,231.3854,3.0,100.0,402.6528,2.0,100.0,130.0228,3.0,100.0,55.924,4.0,100.0,343.9326,3.0,0.0,0.0,0.0,100.0,426.4208,1.0,0.0,0.0,0.0,99.97517994539588,813.6942,3.0,0.0,0.0,0.0,100.0,471.1595333333333,2.0,100.0,333.44686666666666,1.0
100.0,1042.9816666666666,8.0,100.0,402.6528,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,444.5958,2.0,100.0,110.44946666666667,3.0,100.0,58.7202,4.0,100.0,478.1502,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,771.7512,3.0,0.0,0.0,0.0,99.97517994539588,402.65259999999995,4.0,0.0,0.0,0.0
100.0,1039.4860666666666,8.0,100.0,444.5958,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,349.525,2.0,100.0,119.5372,3.0,100.0,8.3886,4.0,100.0,461.373,3.0,0.0,0.0,0.0,100.0,335.544,3.0,0.0,0.0,0.0,100.0,564.8324,3.0,0.0,0.0,0.0,100.0,339.738,4.0,0.0,0.0,0.0
100.0,963.9897333333333,6.0,100.0,349.525,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,553.6476,2.0,100.0,105.55626666666666,3.0,100.0,22.3696,4.0,100.0,416.6338,3.0,100.0,232.08433333333338,3.0,100.0,427.8186,3.0,0.0,0.0,0.0,99.97517994539588,1182.7931999999998,3.0,0.0,0.0,0.0,100.0,343.93240000000003,4.0,0.0,0.0,0.0
100.0,759.8670666666667,11.0,100.0,553.6476,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.435,3.0,100.0,232.08433333333338,3.0,100.0,111.8476,3.0,100.0,8.3886,4.0,100.0,402.6528,3.0,0.0,0.0,0.0,100.0,419.43,3.0,0.0,0.0,0.0,100.0,679.4766,1.0,0.0,0.0,0.0,100.0,306.18359999999996,3.0,100.0,441.79940000000005,1.0
100.0,641.0284,6.0,100.0,503.316,2.0,100.0,0.0,3.0,100.0,260.0463333333334,3.0,0.0,0.0,0.0,100.0,264.24086666666665,3.0,100.0,115.3428,3.0,100.0,2.7962,4.0,100.0,363.506,3.0,0.0,0.0,0.0,100.0,455.7806,3.0,0.0,0.0,0.0,100.0,754.974,3.0,0.0,0.0,0.0,100.0,322.961,3.0,0.0,0.0,0.0
100.0,867.5205333333333,12.0,100.0,570.4248,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.1486,3.0,100.0,41.943,4.0,100.0,422.2262,3.0,100.0,402.65259999999995,3.0,100.0,332.7478,3.0,0.0,0.0,0.0,100.0,528.4818,3.0,0.0,0.0,0.0,100.0,671.0876666666668,6.0,0.0,0.0,0.0
100.0,783.6341333333335,9.0,100.0,394.2642,2.0,100.0,22.3696,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,222.2978,3.0,100.0,97.86666666666669,3.0,100.0,53.1278,4.0,100.0,433.411,3.0,0.0,0.0,0.0,100.0,377.487,3.0,0.0,0.0,0.0,99.97517994539588,780.1397999999999,3.0,0.0,0.0,0.0,100.0,693.4572000000001,6.0,0.0,0.0,0.0
99.97517994539588,466.96506666666664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.5656,3.0,100.0,100.6632,4.0,100.0,369.0984,3.0,100.0,473.9556,1.0,100.0,321.563,3.0,100.0,406.8469333333333,5.0,100.0,536.8704,3.0,0.0,0.0,0.0,100.0,554.3462666666667,6.0,100.0,343.93240000000003,3.0
100.0,422.2262,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,262.8428,2.0,0.0,0.0,0.0,100.0,183.1509333333333,3.0,100.0,159.383,3.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,384.4776,1.0,0.0,0.0,0.0,100.0,555.3945333333334,7.0,99.97517994539588,858.4334,3.0,0.0,0.0,0.0,99.97517994539588,734.7013333333333,6.0,100.0,306.18359999999996,3.0
99.97517994539588,549.9772,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,320.1647333333333,2.0,0.0,0.0,0.0,100.0,234.88039999999998,3.0,100.0,0.0,2.0,100.0,67.10839999999999,1.0,100.0,419.43,1.0,0.0,0.0,0.0,100.0,265.6386666666667,5.0,100.0,743.7891999999999,3.0,0.0,0.0,0.0,100.0,363.5057333333333,3.0,100.0,390.0698,6.0
99.97517994539588,815.7907333333333,5.0,100.0,461.373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,221.59853333333334,3.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,201.326,5.0,100.0,794.1208000000001,3.0,0.0,0.0,0.0,100.0,487.9363333333333,5.0,100.0,349.5248,6.0
100.0,979.3680666666667,7.0,100.0,416.6338,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.49719999999999,1.0,100.0,117.44013333333332,3.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,205.5204,3.0,100.0,710.2348,3.0,100.0,0.0,2.0,100.0,353.719,3.0,100.0,401.25440000000003,6.0
100.0,857.7338,5.0,100.0,477.2760666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.49719999999999,1.0,100.0,115.3428,3.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,844.4524000000001,3.0,100.0,145.4024,4.0,0.0,0.0,0.0,100.0,315.97046666666665,6.0
100.0,775.9449999999999,7.0,0.0,0.0,0.0,100.0,100.6632,2.0,100.0,178.9568,1.0,100.0,168.47066666666663,3.0,0.0,0.0,0.0,100.0,132.12006666666667,3.0,100.0,0.0,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,645.9222,3.0,100.0,67.1088,4.0,0.0,0.0,0.0,100.0,459.97486666666657,3.0
100.0,720.0206666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,313.1741333333334,3.0,100.0,69.2056,1.0,100.0,107.65339999999999,3.0,100.0,0.0,2.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,173.3644,3.0,100.0,841.6561999999999,3.0,100.0,100.6632,4.0,0.0,0.0,0.0,100.0,622.1539333333333,6.0
100.0,508.9070666666666,7.0,100.0,134.2176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,205.5204,3.0,0.0,0.0,0.0,100.0,99.96353333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,223.69600000000003,5.0,99.97517994539588,1062.5562,3.0,100.0,0.0,4.0,100.0,75.84646666666666,2.0,100.0,708.8364,6.0
99.97517994539588,413.1382666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,130.0228,3.0,100.0,81.08953333333334,1.0,100.0,103.459,3.0,100.0,973.0777333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,176.16060000000002,5.0,100.0,827.6751999999999,3.0,100.0,0.0,4.0,100.0,289.4064,2.0,100.0,652.2130666666667,6.0
100.0,1565.1722000000002,10.0,100.0,271.2314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,110.44946666666667,3.0,0.0,0.0,0.0,100.0,96.46846666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,114.6442,5.0,100.0,668.2918,3.0,100.0,0.0,4.0,0.0,0.0,0.0,100.0,636.8342,6.0
100.0,653.6118,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,119.5372,3.0,0.0,0.0,0.0,100.0,111.1486,3.0,100.0,624.9507333333332,3.0,100.0,67.10839999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,139.81,5.0,100.0,746.5854,3.0,100.0,0.0,4.0,0.0,0.0,0.0,100.0,376.78720000000004,4.0
