cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
100.0,416.6338,3.0,99.97517994539588,152.04246666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,402.65259999999995,3.0,100.0,671.0880666666666,3.0,0.0,0.0,0.0,100.0,1423.2667999999999,6.0,100.0,921.3482666666667,5.0,100.0,344.63140000000004,3.0,0.0,0.0,0.0,100.0,349.525,2.0,0.0,0.0,0.0,100.0,551.55,4.0,100.0,527.7821333333333,7.0
100.0,402.6528,3.0,100.0,99.26446666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,339.738,3.0,100.0,767.5571333333334,3.0,100.0,258.64820000000003,3.0,100.0,1249.9024,6.0,100.0,1177.2005333333336,5.0,100.0,369.0984,3.0,0.0,0.0,0.0,100.0,553.6476,2.0,0.0,0.0,0.0,100.0,504.7135333333333,4.0,100.0,696.2530666666667,7.0
100.0,363.506,3.0,100.0,85.28386666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,522.8892000000001,4.0,100.0,796.9172,3.0,100.0,328.5534,3.0,100.0,1630.1856,6.0,100.0,1129.6652,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,503.316,2.0,0.0,0.0,0.0,100.0,402.6528,3.0,100.0,555.0450000000001,7.0
100.0,422.2262,3.0,100.0,99.964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,306.18359999999996,3.0,100.0,700.4481333333333,3.0,100.0,797.6158666666666,5.0,100.0,1736.4414,3.0,100.0,1317.0102666666667,5.0,100.0,192.93779999999998,1.0,100.0,388.67179999999996,2.0,100.0,570.4248,2.0,0.0,0.0,0.0,100.0,363.506,3.0,100.0,538.9669333333334,7.0
100.0,433.411,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,322.961,3.0,100.0,637.534,3.0,99.97517994539588,749.3816666666668,5.0,100.0,1493.1718,3.0,100.0,402.6528,2.0,100.0,785.7321999999999,3.0,0.0,0.0,0.0,100.0,1161.8213333333333,5.0,0.0,0.0,0.0,100.0,422.2262,3.0,100.0,487.2374,7.0
100.0,369.0984,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,301.98940000000005,3.0,100.0,700.4484666666667,3.0,100.0,705.3410000000001,5.0,100.0,1484.7831999999999,3.0,100.0,444.5958,2.0,100.0,595.5906,3.0,0.0,0.0,0.0,100.0,1056.9638,5.0,0.0,0.0,0.0,100.0,433.411,3.0,100.0,608.1728,7.0
100.0,346.7288,3.0,0.0,0.0,0.0,100.0,58.7202,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,328.5532,3.0,100.0,61.77773333333333,4.0,100.0,729.1089333333334,5.0,100.0,1644.1666,3.0,100.0,349.525,2.0,100.0,539.6666,3.0,0.0,0.0,0.0,100.0,963.2909333333333,5.0,0.0,0.0,0.0,100.0,369.0984,3.0,100.0,190.14100000000002,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,452.98419999999993,5.0,0.0,0.0,0.0,100.0,1426.063,3.0,100.0,282.41606666666667,3.0,100.0,65.18586666666667,4.0,100.0,693.4574,5.0,100.0,1434.4516,3.0,100.0,553.6476,2.0,100.0,383.0794,2.0,0.0,0.0,0.0,100.0,1023.4096,5.0,0.0,0.0,0.0,100.0,346.7288,3.0,100.0,172.66519999999997,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,566.2302,6.0,0.0,0.0,0.0,100.0,1311.4188000000001,3.0,0.0,0.0,0.0,99.97517994539588,146.6686,7.0,100.0,696.2536666666666,5.0,100.0,1392.5086000000001,3.0,100.0,503.316,2.0,100.0,279.62,2.0,0.0,0.0,0.0,100.0,1111.4898666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,165.67446666666666,4.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,592.7942,6.0,0.0,0.0,0.0,100.0,1255.4948,3.0,0.0,0.0,0.0,100.0,120.71653333333333,7.0,99.97517994539588,718.6229333333333,5.0,100.0,1632.9818,3.0,100.0,570.4248,2.0,100.0,338.34020000000004,2.0,0.0,0.0,0.0,100.0,1207.9585333333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,302.68846666666667,4.0
